Cl,Cd
-0.8996,0.06434
-0.917816,0.0554597
-0.9425,0.0445998
-0.5600440000000001,0.1283432
-0.970024,0.0385496
-1.023795,0.0290665
-1.031622,0.0262414
-1.023816,0.0248338
-1.010964,0.023866
-0.979415,0.0226525
-0.96164,0.021892
-0.944959,0.021197
-0.928316,0.0204688
-0.8991560000000001,0.0187009
-0.8818560000000001,0.0175986
-0.86219,0.017222
-0.841628,0.0169952
-0.7878360000000001,0.0161383
-0.748472,0.0157732
-0.716828,0.0147418
-0.6844199999999999,0.014446
-0.6237640000000001,0.0140112999999999
-0.58132,0.0137752
-0.55261,0.0128314
-0.5218520000000001,0.0122484
-0.4658,0.0116325
-0.4216540000000001,0.0112084
-0.385009,0.0110689
-0.350908,0.0101428
-0.2972669999999999,0.0093072
-0.26107,0.008963
-0.2356359999999999,0.0087619999999999
-0.210224,0.0085843999999999
-0.1672939999999999,0.0083223
-0.1331720000000001,0.008088
-0.10737,0.007916
-0.0814319999999999,0.0077768
-0.0558089999999999,0.0075914
-0.0165400000000001,0.007014
0.0170109999999999,0.0065636
0.04216,0.006362
0.0674449999999999,0.0061779
0.1064359999999999,0.005839
0.140324,0.0054846999999999
0.162788,0.00522
0.1961949999999998,0.0049065
0.2565399999999999,0.0047616
0.311269,0.0048595
0.3475719999999998,0.0050183999999999
0.3828519999999999,0.0051611999999999
0.4353,0.0053349999999999
0.488042,0.0055088
0.5227159999999998,0.0056324
0.557373,0.0057705
0.60814,0.0060156
0.65512,0.0063045
0.676372,0.0065344
0.696642,0.006852
0.721434,0.007626
0.7479439999999999,0.0085890999999999
0.76668,0.009054
0.784779,0.0095769
0.8107500000000001,0.0102456
0.8445739999999999,0.010778
0.8648239999999999,0.011156
0.8857949999999999,0.0114779999999999
0.913092,0.0119762
0.945828,0.0126857
0.9669879999999998,0.0129919999999999
0.987555,0.0133447
1.00722,0.0137589999999999
1.0303080000000002,0.0144635
1.060592,0.0154116
1.07906,0.0158904
1.09701,0.0163896
1.117975,0.0170925
1.140928,0.0185303999999999
1.147421,0.019801
1.159928,0.0204698
1.174262,0.0212386999999999
1.19366,0.022588
1.203665,0.0234464
1.216562,0.0240475999999999
1.228509,0.0250736
1.2435200000000002,0.0270799999999999
1.24508,0.0288725
1.242944,0.0311718
1.234403,0.0346211999999999
1.2375200000000002,0.0385488
1.240193,0.0406212
1.23686,0.0434859999999999
1.234826,0.0465991
1.217116,0.0542155999999999
1.207554,0.0584916999999999
1.1994539999999998,0.0628246
1.183945,0.0686509999999999
1.1405200000000002,0.0829955999999999
1.12579,0.0896487
1.09921,0.0988277999999999
1.0004,0.13502
