x,y
0.0,-0.0016135541993164426
0.00021120869275957754,0.0003750301270832703
0.0006653152367829006,0.0023233371466004774
0.0012740792048924305,0.004229788089814101
0.0022375155278079118,0.005985236841086874
0.0035190979998959934,0.0075276888848032535
0.004958028557180068,0.008933203646877266
0.00647114042759171,0.010277867199626768
0.008005400003721023,0.01163947374630024
0.009616211128378594,0.013000023009758744
0.011378723809093712,0.01436470338344592
0.01339709688596121,0.015809437079860895
0.015901418744716463,0.01747632136520536
0.019365836439690552,0.01963372118316046
0.02474863722858585,0.02267862165339332
0.03372603356875159,0.02709656642218699
0.0485987196605831,0.03320693562514865
0.07134978541707407,0.0406643119742081
0.1021947262780808,0.04842064337271213
0.139420118371648,0.05542481151722481
0.18072831219981036,0.06112669757301869
0.2243240868454362,0.06538188910513809
0.26910811046752314,0.06825122309345087
0.3144814506709828,0.06986514718352917
0.36013550041935044,0.07017702149202319
0.4059082613235694,0.06966013198199672
0.4516493990393487,0.06788194158631762
0.4972692707020944,0.06508422494875253
0.5427035866016764,0.06131393364955039
0.5878733367500615,0.0567271124007737
0.6326711332143139,0.051559345638907544
0.6769123096457355,0.04593027879709029
0.7203033126217027,0.03993703810168957
0.7624086133312633,0.03376531663064719
0.8025964238583013,0.027632469179604987
0.8400229721433049,0.02179796409417156
0.873698385473334,0.016549778232618304
0.902678233479495,0.012122185931532607
0.926365158703586,0.008635994522298174
0.9447538499667683,0.0060612804900887956
0.9584398950280765,0.004273817979266556
0.9683713340927497,0.003057888016304669
0.9755553461178886,0.002233796876287164
0.980852838011604,0.0016553895806421279
0.9849130780799007,0.0012418417831548797
0.9881848637374067,0.0009328535997890262
0.9909631562987653,0.0006851778465922277
0.9934365755846878,0.00047713483853317084
0.9957231745249069,0.00029665417584573113
0.9978960311365991,0.00013836035456181916
0.9999999958975728,2.6066624509921144e-10
0.9978913866272414,-9.98121847133463e-06
0.995712647961347,-2.9396218244825655e-05
0.9934188887273494,-6.631494291237379e-05
0.9909368014696118,-0.00012240454115630984
0.9881475596764921,-0.0001970237969013257
0.9848610771051433,-0.0002921224725120981
0.9807799673559939,-0.0004374537188934187
0.9754518524327854,-0.0006631835652328281
0.9682224276029916,-0.0010003475084551002
0.9582219141759524,-0.0015392337147330662
0.9444309179233801,-0.0023729234924578847
0.9258855608756152,-0.0036249675942546956
0.9019800900837632,-0.005354156066075843
0.8727166606806069,-0.007584296144647442
0.8387001598818999,-0.01023583269356344
0.8008922653323183,-0.01316037172874104
0.7603090098009879,-0.01622197547283727
0.7178168470763184,-0.019292586709554322
0.6740621621257358,-0.022214854901776125
0.6294933421812644,-0.024872715092098624
0.584408207259884,-0.027208845352659123
0.5389980362216793,-0.02918471799668231
0.49338491058202555,-0.0308023939095414
0.447645012606226,-0.03205452785267842
0.4018262207189215,-0.032933485208524294
0.3560016139115715,-0.033423044526851305
0.31030283405493725,-0.03354635751255511
0.26488309542190625,-0.03320947474272584
0.22006572668803898,-0.03237159611210296
0.17651100439008294,-0.03096468931768339
0.13547657741391544,-0.028894464094201322
0.09902017920534657,-0.02616471479742748
0.06961749147347894,-0.023003365185107996
0.048730174928218906,-0.019885810048890666
0.035535371100514135,-0.017307356167068574
0.02766293205190029,-0.015426036750194237
0.022830387858453836,-0.014092538356633034
0.019552524435012587,-0.013079242206178393
0.0170274860182961,-0.012223815179429137
0.014861757627666365,-0.011428841804020564
0.01286619839912134,-0.010653425138848281
0.010959074420498321,-0.009862685648734968
0.009111553102119438,-0.009022586237328165
0.007319441347438032,-0.008104590588749808
0.005594905216823404,-0.007079536612025802
0.003945428444387056,-0.005943706597222159
0.002319339804663452,-0.0047764696411377525
0.0008366277400174663,-0.003427910024371307
0.0,-0.0016135541993164426
