,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,0.0002884744,0.0009913412,0.0019359426,0.0030351195,0.004243278,0.0055801417,0.0071994965,0.008886269,0.010669278,0.012611803,0.01482443,0.017546825,0.021294288,0.027054619,0.036499713,0.05188108,0.07506857,0.106144674,0.1433709,0.18452449,0.22787406,0.27237034,0.31744677,0.36281082,0.4083003,0.45374888,0.49907404,0.544222,0.5891205,0.6336576,0.67765427,0.72083014,0.76275516,0.8028021,0.8401309,0.8737459,0.90269285,0.9263535,0.944733,0.9584211,0.9683525,0.975536,0.9808348,0.9848967,0.9881706,0.9909517,0.99342823,0.995718,0.9978937,1.0,0.9978917,0.9957128,0.99341774,0.9909324,0.988137,0.9848398,0.98074013,0.975381,0.96810275,0.9580264,0.9441251,0.92544746,0.90139127,0.87195367,0.83776206,0.79978836,0.7590465,0.71638995,0.67245775,0.6276873,0.58236444,0.5366714,0.49072242,0.44459188,0.39833403,0.35204953,0.3059084,0.26008987,0.21493983,0.17114237,0.12998569,0.09353906,0.0642821,0.043622334,0.03066098,0.022984818,0.018315427,0.015180615,0.012790234,0.010771387,0.0089565385,0.0072566913,0.0056281397,0.0042820927,0.0030703703,0.0019671414,0.0010166321,0.00030367117,0.0
1,-3.0262421e-05,0.0019489478,0.0038218864,0.0055861105,0.0072600204,0.008860613,0.010363351,0.01157781,0.012744577,0.013868717,0.014959006,0.016076922,0.017341468,0.018923309,0.02109748,0.024237173,0.028595615,0.033954393,0.039741617,0.045334768,0.050201435,0.054157175,0.057131533,0.059075143,0.059793208,0.059729047,0.057798877,0.054867283,0.0510917,0.046643622,0.04167679,0.036338206,0.030799294,0.0252542,0.019921944,0.015060381,0.010894203,0.007566606,0.0050076055,0.0032880176,0.0022805685,0.0016205652,0.001181707,0.0008819635,0.0006673323,0.0005045717,0.00037385302,0.000263521,0.00016677928,7.969178e-05,1.5095669e-10,-7.9768266e-05,-0.00016699336,-0.0002639779,-0.0003747347,-0.0005061938,-0.00067024445,-0.000887126,-0.0011907932,-0.0016364437,-0.0023079184,-0.0033379882,-0.0051012547,-0.007708677,-0.011111576,-0.015362298,-0.020317778,-0.025749164,-0.03138038,-0.036989596,-0.042372927,-0.04735449,-0.05177671,-0.055470105,-0.05823964,-0.059809964,-0.05978236,-0.058655094,-0.05639916,-0.05307782,-0.048745163,-0.04346159,-0.03757447,-0.031604603,-0.026347363,-0.022349898,-0.019588605,-0.017679485,-0.01624882,-0.015052658,-0.013929496,-0.01279104,-0.011618182,-0.01040583,-0.008908711,-0.007309759,-0.0056380974,-0.0038768158,-0.00200728,-3.0262421e-05
