Cl,Cd
-0.1116,0.08256
-0.1143899999999999,0.0780588
-0.113654,0.0745982
-0.115633,0.0705508
-0.185248,0.0764788
-0.219315,0.0745285
-0.366286,0.0427325999999999
-0.448123,0.0228717
-0.431248,0.0220019999999999
-0.422525,0.0199959
-0.3950599999999999,0.0207179999999999
-0.382006,0.0190609999999999
-0.364764,0.0179672
-0.345003,0.0172784
-0.3324659999999999,0.0152241999999999
-0.312285,0.0144894999999999
-0.2892,0.014274
-0.2660309999999999,0.0140394
-0.2434659999999999,0.0136496
-0.2192439999999999,0.0135568
-0.1958799999999999,0.013258
-0.1768719999999999,0.0123133
-0.156962,0.0115496
-0.134018,0.0112562
-0.1113079999999999,0.0109264
-0.087675,0.0107
-0.06477,0.010418
-0.0426729999999999,0.0100757
-0.0188159999999999,0.0099512
0.004062,0.0097466
0.02766,0.009569
0.051365,0.0094172
0.075232,0.009276
0.098857,0.0091158
0.122014,0.0089236
0.1443800000000001,0.0086749999999999
0.165464,0.0083479999999999
0.184918,0.0079472999999999
0.198776,0.0073537999999999
0.206591,0.0066346999999999
0.22114,0.0063399999999999
0.24414,0.0062948
0.2702940000000001,0.0062582
0.298101,0.0062303
0.3329,0.0062116
0.36803,0.0062185
0.40997,0.0062668
0.449736,0.0063155
0.490536,0.0064004
0.522489,0.0064628
0.55265,0.006505
0.5861649999999999,0.0065644
0.619396,0.0066208
0.6524179999999999,0.0066458
0.6840920000000001,0.0066644
0.7152200000000002,0.00668
0.7455400000000001,0.0066808
0.7739010000000001,0.0066901999999999
0.8018940000000001,0.0067088
0.8338020000000002,0.0067535
0.8656600000000002,0.006776
0.8971010000000001,0.0067873
0.927914,0.00679
0.957803,0.0067782
0.987024,0.00677
1.0174800000000002,0.006752
1.0490540000000002,0.0067148
1.079589,0.0067179
1.106856,0.0070512
1.124758,0.0081497
1.12984,0.00944
1.119559,0.0105632
1.0965879999999997,0.0119024
1.063916,0.0135353
1.050816,0.0150256
1.03065,0.0172075
1.022492,0.0189484
1.01113,0.0210193999999999
1.007416,0.0227228
1.015305,0.0237906
1.0254800000000002,0.024738
1.036946,0.0256143
1.048086,0.0265476
1.052187,0.0279811
1.0676880000000002,0.0286636
1.07905,0.0296359999999999
1.0874199999999998,0.0308636
1.0951530000000005,0.0321822
1.101612,0.0336204
1.103778,0.0354023
1.11082,0.036847
1.116724,0.038404
1.124772,0.0397924
1.131611,0.0412763
1.134986,0.0430238
1.14068,0.044589
1.150696,0.0458352
1.160122,0.0471129
1.168476,0.0484384
1.180812,0.0494494
