Cl,Cd
-0.5201,0.08709
-0.519605,0.082635
-0.516954,0.076906
-0.506618,0.0705917
-0.495068,0.0643808
-0.4831999999999999,0.0579644999999999
-0.472166,0.0515112
-0.498935,0.0266889
-0.490144,0.0190724
-0.4702719999999999,0.0172323
-0.4485099999999999,0.016308
-0.4220919999999999,0.0151875999999999
-0.38962,0.0139336
-0.355933,0.0127534
-0.321658,0.011783
-0.28688,0.0112335
-0.253796,0.0101436
-0.219035,0.0094769
-0.1831519999999999,0.0090356
-0.149546,0.0086765
-0.1183999999999999,0.0082099999999999
-0.08929,0.0078651
-0.0615939999999999,0.0076362
-0.035172,0.0073744
-0.009492,0.0071656
0.0152999999999999,0.007015
0.0406659999999999,0.0068764
0.067037,0.0066721
0.0938119999999999,0.0064012
0.120712,0.0061424999999999
0.1474299999999999,0.005811
0.173371,0.0053549999999999
0.1945239999999999,0.0049076
0.22214,0.0047834
0.2538859999999999,0.0048692
0.2827399999999999,0.0049815
0.310192,0.005084
0.3377770000000001,0.005183
0.3653979999999999,0.0052758
0.39308,0.005371
0.42074,0.00547
0.4484789999999999,0.0055631
0.4762399999999999,0.0056638
0.50396,0.0057669999999999
0.531568,0.005894
0.559035,0.0060479999999999
0.5864039999999999,0.006228
0.613622,0.0064313
0.6407999999999999,0.0066392
0.667974,0.0068572999999999
0.69505,0.0070799999999999
0.7220770000000001,0.0073125
0.74896,0.0075743999999999
0.77569,0.0078469
0.802328,0.0081326
0.828725,0.008462
0.854828,0.0088271999999999
0.88068,0.0092249
0.906336,0.0096632
0.931878,0.0101062999999999
0.95738,0.0105359999999999
0.982901,0.010956
1.008542,0.0113444
1.033887,0.011765
1.059024,0.0122024
1.0845249999999995,0.0125599999999999
1.109158,0.0130546
1.133281,0.0136122999999999
1.158532,0.0139447999999999
1.183009,0.0143836
1.20604,0.0150249999999999
1.228463,0.0157331
1.25272,0.0161332
1.2763179999999998,0.016585
1.298418,0.0172256
1.3178999999999998,0.018205
1.3388519999999997,0.0189219999999999
1.360791,0.0194757
1.3822299999999998,0.0200554
1.4030109999999998,0.0206721999999999
1.42012,0.021668
1.4318479999999998,0.0231872999999999
1.450514,0.0238793999999999
1.467318,0.0247164
1.482356,0.0256351999999999
1.496015,0.0266015
1.507322,0.0276098
1.513925,0.0287171999999999
1.515632,0.030222
1.510781,0.0324264
1.49748,0.0360609999999999
1.480758,0.0431602
1.476844,0.046956
1.470928,0.0514279999999999
1.461238,0.0568076
1.448425,0.0627489999999999
1.430976,0.0694827999999999
1.410525,0.0767452
1.3881880000000002,0.0845191999999999
1.3628429999999998,0.0928984
