x,y
0.0,0.00050426374388435
0.0001853816602053521,0.0024959133298231447
0.0006520283559179725,0.004441236685499132
0.0012676180511957968,0.006345415705251151
0.0019224741925016296,0.008237925491999329
0.0026442504962741016,0.010109062044064742
0.0035007413725025678,0.011929278895490869
0.004458553385867108,0.013713078201486237
0.00549540195633872,0.015484120696104674
0.006608533291072076,0.017277125333140988
0.00787171632808211,0.01911866345748767
0.009375560646002097,0.0211041027641062
0.011309121194699533,0.023432014704012547
0.014093697911746092,0.026465952472834897
0.01866096242100266,0.03074468495166016
0.026616778100723652,0.03704327586244087
0.04044268365873631,0.04572955483278762
0.06245984947393822,0.05608392262291703
0.09297581871496746,0.06676949563449772
0.13025605963382658,0.07643822992196142
0.17188801507356294,0.08448525836264166
0.21599763128684973,0.09068249166083002
0.26142247876186964,0.09505407437880732
0.3075195015134117,0.09765275744696914
0.3539395384603468,0.09850076836174494
0.400485636550402,0.09786283883318002
0.44697731609425917,0.0955235479048097
0.49329773226656903,0.09168565849054902
0.5393613429188925,0.08643402898429298
0.5850945574304572,0.08009661241192532
0.6303814312251601,0.072884024746803
0.6750545549287958,0.0650675161966019
0.7188692079068745,0.057046320334994224
0.7613997107203255,0.04906446400881673
0.8020099689606811,0.041346248445144534
0.8398369161106853,0.03410601939532158
0.8738656035030495,0.027575097342817476
0.9031250369245839,0.021926940587438735
0.9270014222790398,0.017248348008090563
0.9454896494467845,0.013515461525742975
0.9591859190624878,0.010561644698728188
0.9690623131692896,0.008232626331082883
0.9761438259970194,0.006364761323150472
0.9813371924299108,0.0049300624479872105
0.9852939429817532,0.0037886906248897206
0.988470860357,0.0028627257271457247
0.9911712026790407,0.0021100418773833175
0.9935740654655053,0.001454472174240753
0.9957988273266641,0.0008753202926386484
0.9979257934908857,0.0003893555353966329
0.999999995948765,7.033588217604005e-10
0.9978963543408177,-0.0001653879499457504
0.9957293879096344,-0.0004149912697186405
0.9934563932058269,-0.0007538671003247355
0.9909990883905354,-0.0011522386038142465
0.9882359927093712,-0.0016124081855157892
0.9849825327802523,-0.002197447040863876
0.9809346720782138,-0.0029235598053833642
0.9756307757743755,-0.0038187998362902015
0.9684134012315013,-0.004976315206449081
0.9583852275402024,-0.006378315371768668
0.9445130925232328,-0.008106305872179002
0.9258192141134673,-0.010252157421479125
0.9017024877763331,-0.012986939199881729
0.8721693164758786,-0.016366817412014553
0.8378412406045336,-0.020391794424176747
0.7996982743667586,-0.024971153588166574
0.7587684006999309,-0.029961505758553473
0.7159220815369778,-0.03518592609689687
0.671806902039982,-0.04046660440683976
0.6268662051503853,-0.04563519610772525
0.581381683536116,-0.05047634109358665
0.5355192452555575,-0.054663670954398884
0.4893839376168322,-0.05783917701573897
0.4430747556597002,-0.060036580563084696
0.39665923177559614,-0.061290157014674045
0.35022711901499526,-0.06146452486895092
0.3039296557393546,-0.06078848652905876
0.2579437373805704,-0.05900224967669716
0.2126176021069547,-0.05613735126883531
0.16864423911928003,-0.05217419342460925
0.1273264600219344,-0.04711491888522876
0.09077231470807155,-0.04116206728493679
0.06149946839223619,-0.03481566700197946
0.04092835799385543,-0.028980456943781426
0.02814001970205508,-0.024345379526869874
0.020651657906975412,-0.021057762043033126
0.016139692175945197,-0.01877898202870018
0.013145149471330844,-0.017064407853260556
0.010872537009423878,-0.015653043192891
0.008955175419877871,-0.014362394035082944
0.007241284934984735,-0.013076110971172538
0.005677769560702216,-0.011726556316431528
0.004206181773328867,-0.010328325485469176
0.0028005983569394464,-0.008886108677160559
0.0015909093621024187,-0.007284808604891657
0.0008500642547217789,-0.005424552985468643
0.0004164303630016603,-0.003470888442287204
0.00011915543401895698,-0.0014924708777523383
0.0,0.00050426374388435
