x,y
0.0,0.0009562195735981103
8.5719490625773e-05,0.0029546570550361187
0.0003207302093693789,0.004941375601500717
0.00066777425570758,0.006912293374138151
0.0010944330317557008,0.008868952097964487
0.001572097219940297,0.01081682758212335
0.002076264504804629,0.01276448458209123
0.002724614360442413,0.014682931530145426
0.003539802580741416,0.016567106597418148
0.00447059140732778,0.018462943466704893
0.005496790299170497,0.020450091218767223
0.006718324866284761,0.02262872921342632
0.008316900353657713,0.02521554712979506
0.010678541554189576,0.0286261591976206
0.014668031422460604,0.0335271042151336
0.02202299265986977,0.040686353194453885
0.03521466521654769,0.050652897303293434
0.05709904329402211,0.06199733163112077
0.08823866149506249,0.07219755533116866
0.1263644829288508,0.08058288560325086
0.16882681301599767,0.08724372950134891
0.21368974091797227,0.0923494944405899
0.25980361689072395,0.09602426668350941
0.3065461629370857,0.09840701180601721
0.35359647982256814,0.09956156237500045
0.40078542160030656,0.0995520128284325
0.4479588186720652,0.09834081858057407
0.49500206485777404,0.09571315530030007
0.5418189666114801,0.09159403313279028
0.5882945406737071,0.08606561955759241
0.634288754836092,0.07932059916573203
0.6795884209658779,0.07148073321930432
0.7239195473691525,0.062907511085805
0.7668671359609843,0.053985692309869646
0.807824946592985,0.04514561250467932
0.8459304707205108,0.03666925477654059
0.8801898982095747,0.028952974634987888
0.909632604345242,0.022241322522776608
0.9336648809945863,0.016755370829969165
0.9522861053734941,0.012492413206438457
0.9661020419294132,0.00928524180962474
0.9760990313854868,0.006956635832517927
0.9834118528617202,0.005826787159782307
0.988802172217303,0.005119903869243941
0.9929019387927377,0.004484626955032782
0.9961557304918977,0.00377940052263952
0.9988269719742888,0.0027865904302814197
1.0,0.0006296013096673934
1.0,-0.0016736022491623218
1.0,-0.003857983361128371
1.0,-0.005969995543250311
0.9979106095454756,-0.005668967181717137
0.9957490604214954,-0.0053661496951203334
0.9934694148477554,-0.005058151747924816
0.9909967885490701,-0.004739567618472287
0.988209872486238,-0.004402923589089322
0.9849143015212181,-0.004040335662176435
0.9808043755283762,-0.0036507321445455967
0.9754139612927549,-0.0032632980153791766
0.9680750841643969,-0.002867916959834782
0.9578971430781626,-0.0024434445192631597
0.9438279485723906,-0.002367860563497009
0.9248921955296646,-0.0028937044979046467
0.9005102137015223,-0.004557890461113153
0.8707411598897212,-0.007699541686127151
0.8362714000394235,-0.012540434001759207
0.7981073963561236,-0.018902356635422942
0.757266044562261,-0.026422372432874756
0.7145597441787742,-0.03455149216962464
0.6706083187975294,-0.04296289826481067
0.6257494178436933,-0.05093611564468367
0.5801903153722127,-0.057779840506603404
0.5341043080730974,-0.0630323273568894
0.4876772373951253,-0.06676730922623735
0.44104344664457673,-0.06915287694841864
0.39428980154645255,-0.0702476637329186
0.3475233860356757,-0.07018471413624408
0.30090013773415475,-0.06911887205402281
0.25459239611451395,-0.06710482720244007
0.20895180487828038,-0.06404619924592242
0.16467782059328023,-0.05989180191655026
0.12310395861779541,-0.05448270340908766
0.0863869559595331,-0.047918989265305564
0.05708436690500818,-0.04076577433204338
0.03667884657544629,-0.03390376854030837
0.024211096648261772,-0.028250442160451646
0.017048502153492167,-0.0242077560664843
0.012864441455673238,-0.021330797705694682
0.010184645426314767,-0.01913966083530223
0.0082205230202593,-0.017315898207276255
0.006624864722573498,-0.015640577712550695
0.00525307683085569,-0.013992966809101965
0.004030895609987049,-0.012327336566336815
0.0029374079331278098,-0.010616714549457316
0.0020784705574388045,-0.008795299287412836
0.001458358592733874,-0.006887314631863184
0.0009022316749042598,-0.004963175964517617
0.0004431314018235538,-0.0030152089397251767
0.0001238526001737533,-0.0010402092751029177
0.0,0.0009562195735981103
