x,y
0.0,-2.7900442523918958e-05
0.00025743159062637547,0.001955610102251164
0.0008875335861969457,0.003854267941445147
0.0017437254435849854,0.005663047859131401
0.0027516958421985723,0.007393415424164431
0.0038731899021382642,0.00905589975002205
0.005138421022346141,0.010619479855467963
0.0067173099053581065,0.01188615530130376
0.008363764566776052,0.013109349756242734
0.010107734397034223,0.014293581578583675
0.012012966938989142,0.01544878791896146
0.014190221925397635,0.016636374104286755
0.0168754005374033,0.017983172204547898
0.02058008708687678,0.019673990979508865
0.02628659724385136,0.022010531878871427
0.035663059102720975,0.02540257580367728
0.05096553010075318,0.030137987729977903
0.07408271939652772,0.03599535938156269
0.10511532239462772,0.04235223358408311
0.14232833534350922,0.04854186153273351
0.1835031899019513,0.05395447273451899
0.2269001323094358,0.058390980241312035
0.2714641059037712,0.06176362607983397
0.31662314234595534,0.06401936066447604
0.36207933933169234,0.06502520576817943
0.4076666474427518,0.06510315369920092
0.45321867268420785,0.06330788678457717
0.49864441742800586,0.060418009694970944
0.5438880506742171,0.05661751924816782
0.5888749647190035,0.05207827975962191
0.6334904117068749,0.04694743327014778
0.6775547398596992,0.04138033468669662
0.7207868190349408,0.03555242526048467
0.7627548734614118,0.02965228411529754
0.8028305975242263,0.02389753075740059
0.8401777320243672,0.018576689333153106
0.8738013225411946,0.013924452836967744
0.9027495151966312,0.010108477041614024
0.9264113954009612,0.00713716399352007
0.944786124643204,0.005015639077200761
0.9584662786514739,0.0036165775473381363
0.9683917750276584,0.0026633970058910776
0.9755703834672105,0.002006274744164584
0.980864567400993,0.0015402537275204327
0.9849221398210048,0.00119430475876967
0.9881917031797555,0.0009228792692422426
0.9909684986432555,0.0006976464880427265
0.9934407925125232,0.0005012905625272669
0.9957263222204961,0.0003233375466412606
0.997897845030345,0.0001574945694763036
0.9999999959000264,3.0421470748856656e-10
0.9978904556690037,-3.3901354164903483e-06
0.9957101573392981,-1.3816438916017881e-05
0.9934137100296967,-3.206478740092922e-05
0.9909270998015446,-5.9811963889739604e-05
0.9881305337206927,-0.00010037351813201105
0.9848324261505675,-0.00016006362429771493
0.980732271806484,-0.0002505895059922778
0.975373343864907,-0.0003928946552766775
0.9680957837090548,-0.0006218346567847444
0.958020205482316,-0.0009863900646087781
0.9441173907482726,-0.0015725960678397775
0.9254397219851402,-0.002924658086985517
0.9013897065426097,-0.0051415536370812785
0.8719556805296493,-0.00805035279029604
0.8377731804235325,-0.011811340561535554
0.7998165489885958,-0.016305609255418463
0.7591006793722059,-0.021314320261629827
0.7164832269197583,-0.026593086345608107
0.672602122650141,-0.03191623128849754
0.6278935141388416,-0.03707545123733621
0.5826430086001477,-0.04190110969161702
0.5370318522315729,-0.04624126123405579
0.49117180701236307,-0.049920938777567314
0.44513482059652015,-0.052746741427003474
0.39897211354144113,-0.054457967628972065
0.3527780343150952,-0.0546294903732008
0.3067210803046224,-0.053765800851435154
0.26097613330891845,-0.051856777428120636
0.21588468118259727,-0.04896653155188911
0.17212555018781223,-0.04514398856000985
0.1309801372019506,-0.04043433997700992
0.09451386966954316,-0.035144269442828356
0.06520381162760217,-0.02974540374831173
0.044469308667979886,-0.024963102646978274
0.031433877902174945,-0.021300282319586503
0.02369704618326106,-0.018753636585954962
0.018980887659607266,-0.01698069204630974
0.01580740608465291,-0.015645556071658417
0.013381817839925942,-0.014525766088681849
0.011326959423983941,-0.013471308725923477
0.009474395381587664,-0.012395890515369132
0.0077353289972574395,-0.011282256044139967
0.006068063706981732,-0.010123889058316815
0.004654888620400852,-0.008689971156814282
0.0033601941378304705,-0.007157435474587771
0.0021679756903879087,-0.005548025011321189
0.0011285474204198445,-0.003837679404725753
0.00033890110715238317,-0.0019991102158360627
0.0,-2.7900442523918958e-05
