Cl,Cd
-0.5511,0.08052
-0.568425,0.0719961
-0.587318,0.0663632
-0.6067119999999999,0.0622342
-0.627172,0.0591916
-0.650515,0.057303
-0.691086,0.0540516
-0.690252,0.0504369
-0.68218,0.0471808
-0.671581,0.0443538
-0.65665,0.041742
-0.6194109999999999,0.0350719999999999
-0.594936,0.03164
-0.571842,0.0293051
-0.54773,0.0272814
-0.522965,0.0254785
-0.482828,0.0228075999999999
-0.456312,0.0212876
-0.434588,0.0201762
-0.412232,0.0192186
-0.3899,0.019264
-0.351509,0.0190198
-0.318164,0.0164985999999999
-0.290664,0.0149168
-0.264512,0.0140648
-0.241925,0.01454
-0.213782,0.0132208
-0.1487139999999999,0.0113879
-0.109744,0.0104924
-0.0860439999999999,0.0099110999999999
-0.06114,0.009551
-0.0379439999999999,0.0090353
0.0041559999999999,0.0085068
0.038455,0.0082495
0.0647559999999999,0.0081142
0.0918049999999999,0.00807
0.11878,0.0080892
0.1611970000000001,0.0080937
0.1963959999999999,0.0080342
0.222182,0.0079756
0.24818,0.00796
0.2740399999999999,0.0079541
0.3149179999999999,0.0080138
0.351221,0.0081227
0.36518,0.0071563999999999
0.3755749999999999,0.006129
0.3929539999999999,0.005994
0.423718,0.0064057
0.4534079999999999,0.0069899999999999
0.4761539999999999,0.0075308999999999
0.4992999999999999,0.00804
0.524455,0.0085099
0.5541399999999999,0.0089907999999999
0.6140859999999998,0.0097563999999999
0.676036,0.0104696
0.7055200000000001,0.0107225
0.7386079999999999,0.0109787999999999
0.771046,0.011259
0.8161120000000001,0.0116484
0.8652179999999999,0.0120934999999999
0.8949199999999999,0.012384
0.92519,0.012627
0.956032,0.0129278
0.998403,0.0133271999999999
1.048488,0.0137808
1.07548,0.0140859999999999
1.093998,0.0144016
1.108089,0.0146623
1.1246159999999998,0.0150971999999999
1.144644,0.0156792
1.15668,0.016017
1.167497,0.0164495
1.176788,0.0169604
1.1903149999999998,0.0174994999999999
1.211866,0.0182526
1.22585,0.0187725
1.2397159999999998,0.0193607999999999
1.252361,0.0200655
1.262118,0.0209707999999999
1.27317,0.0221791999999999
1.2969,0.02356
1.308609,0.0244642999999999
1.319544,0.0254353999999999
1.330134,0.0264636
1.34148,0.0277567999999999
1.357695,0.0300545
1.364698,0.0314954
1.3701329999999998,0.0331165999999999
1.3739519999999998,0.0349484
1.37536,0.0373419999999999
1.37111,0.0422969999999999
1.364,0.0455811
1.354804,0.0492731999999999
1.35349,0.0523044999999999
1.350064,0.0558868
1.339695,0.063425
1.3315960000000002,0.0678967999999999
1.321543,0.0727823
1.309724,0.0781479999999999
1.2625,0.09716
