Cl,Cd
-0.2231,0.11465
-0.206963,0.1120067
-0.194746,0.1089126
-0.178107,0.1053288999999999
-0.15408,0.1015336
-0.13885,0.0927065
-0.10943,0.0867228
-0.034595,0.0802506
-0.011528,0.076754
-0.021739,0.0702474
-0.0032799999999999,0.0557069999999999
0.00958,0.0505821999999999
-0.0226279999999999,0.0582359999999999
-0.018065,0.0551727
-0.010766,0.05197
-0.00385,0.048269
-0.0355599999999999,0.023834
-0.026196,0.0175885
-0.0048779999999999,0.0161739999999999
0.0388709999999999,0.0148627
0.06732,0.013882
0.0906649999999999,0.0126967
0.115412,0.0120166
0.140866,0.0116228
0.1667879999999999,0.0113576
0.21195,0.01082
0.2441399999999999,0.0104454
0.269734,0.0101875
0.2952039999999999,0.009976
0.321073,0.0098064
0.3465499999999999,0.009564
0.3895970000000001,0.0092039999999999
0.4233159999999999,0.0090188
0.449321,0.0089363999999999
0.4754899999999999,0.0088704
0.5018549999999999,0.0088175
0.52784,0.0087424
0.5542100000000001,0.0086659
0.5970599999999998,0.008609
0.633365,0.0085168
0.65876,0.0083559999999999
0.6836089999999999,0.008162
0.7086319999999999,0.007964
0.732695,0.0077375
0.7958320000000002,0.0072323999999999
0.850865,0.006986
0.875354,0.0070831999999999
0.9002030000000001,0.0071677
0.924428,0.0072828
0.948854,0.0073907999999999
0.98565,0.00756
1.022544,0.0077243
1.047408,0.0078176
1.07148,0.0079551999999999
1.095746,0.008086
1.119965,0.008212
1.154208,0.0084276
1.191391,0.0086588
1.214644,0.0088298
1.2376939999999998,0.0090096999999999
1.26074,0.009182
1.283375,0.009368
1.313934,0.0096534
1.349392,0.0100013999999999
1.370632,0.0102228
1.390955,0.0104749999999999
1.410198,0.0107482
1.428612,0.0110055999999999
1.4454239999999998,0.0113032
1.468278,0.0116753
1.49655,0.0122149999999999
1.512131,0.0125963
1.526368,0.013042
1.541461,0.0134595999999999
1.555228,0.013953
1.571425,0.0146375
1.594096,0.0156475999999999
1.604622,0.0163756
1.615534,0.017117
1.62478,0.0179899999999999
1.63182,0.019044
1.630957,0.0210062999999999
1.615342,0.0251903999999999
1.617852,0.0269169
1.623012,0.0285079999999999
1.62639,0.030284
1.63128,0.0320026
1.637781,0.0339224999999999
1.641684,0.0378432
1.646799,0.0397407
1.64756,0.0421059999999999
1.647272,0.0446368
1.647672,0.0471779999999999
1.643312,0.0504786999999999
1.635086,0.0566578
1.6281800000000002,0.0602634999999999
1.619792,0.0641055999999999
1.6097240000000002,0.0682033
1.600614,0.0722739999999999
1.5733,0.08493
