Cl,Cd
-0.1707,0.08181
-0.166938,0.0790182
-0.1659199999999999,0.0746486
-0.165318,0.0717373
-0.16386,0.0686932
-0.16741,0.0645895
-0.180572,0.0595672
-0.194048,0.0564607
-0.202176,0.0526804
-0.1992509999999999,0.0468918
-0.1939499999999999,0.043569
-0.186369,0.0404832
-0.176612,0.037368
-0.160871,0.0344583
-0.139264,0.032833
-0.122925,0.0305815
-0.106992,0.0281703999999999
-0.089128,0.0260121
0.022978,0.0139731999999999
0.0677169999999999,0.0108835
0.09372,0.010392
0.1200929999999999,0.0099761
0.146838,0.0096248
0.173821,0.009319
0.2009239999999999,0.0090296
0.22805,0.0087425
0.2551759999999999,0.0084332
0.317123,0.0065176999999999
0.3576319999999999,0.0059264
0.385309,0.0060523
0.41258,0.006153
0.43943,0.0062214
0.4667719999999999,0.0062468
0.494192,0.0062634
0.5219119999999999,0.0062964
0.5497,0.0062905
0.5953400000000001,0.0062544
0.6333290000000001,0.0062337
0.66147,0.0062176
0.689624,0.00621
0.7178,0.00621
0.7458969999999998,0.0062159
0.773972,0.0062315999999999
0.801689,0.0062571
0.828944,0.0062812
0.8699849999999999,0.0063779999999999
0.90747,0.0065201999999999
0.932556,0.0066648
0.957712,0.0068179999999999
0.982852,0.0069716
1.00725,0.00716
1.0315990000000002,0.0073484
1.056544,0.0075067999999999
1.080933,0.0076934
1.105882,0.0084448
1.118635,0.009802
1.117304,0.0109459999999999
1.115276,0.0119187
1.110602,0.0129768
1.110812,0.0139817999999999
1.11494,0.014948
1.121576,0.0158693
1.130956,0.0166964
1.14752,0.0177275999999999
1.168508,0.018948
1.180865,0.0197399999999999
1.191184,0.0206374
1.1983119999999998,0.0217693
1.2060239999999998,0.0228583999999999
1.217454,0.0237476
1.23057,0.0246979999999999
1.242877,0.0257035
1.255828,0.0272816
1.269202,0.0297502999999999
1.271334,0.0316786
1.2729,0.0337275
1.277136,0.0356171999999999
1.283978,0.0373403
1.292426,0.0389496
1.3005799999999998,0.0406274999999999
1.30798,0.042424
1.314732,0.0448608999999999
1.3261619999999998,0.0485769999999999
1.331765,0.050748
1.335948,0.0531671999999999
1.33863,0.05583
1.340598,0.0586356
1.341057,0.0616906999999999
1.339836,0.0650744
1.337339,0.0687132
1.33127,0.0733229999999999
1.316528,0.0823014
1.305476,0.0877828
1.2903780000000002,0.0941370999999999
1.275636,0.100675
1.25636,0.1083809999999999
1.235724,0.1167447999999999
1.214025,0.1257976
1.19175,0.1356319999999999
1.123,0.17024
