Cl,Cd
-0.5986,0.08386
-0.605926,0.0778605999999999
-0.6189359999999999,0.0707831999999999
-0.576229,0.0569145
-0.62098,0.0451332
-0.6381950000000001,0.037953
-0.642948,0.0320446
-0.639294,0.026854
-0.629708,0.0224144
-0.608607,0.0211227
-0.5918399999999999,0.0185189999999999
-0.572667,0.0178395
-0.551316,0.0147364
-0.503634,0.0129367
-0.474626,0.012085
-0.448985,0.011317
-0.423092,0.0106288
-0.39649,0.0100801
-0.369514,0.0096866
-0.342082,0.009377
-0.31488,0.00904
-0.287754,0.0086224
-0.2610959999999999,0.0082023999999999
-0.234564,0.0077327
-0.208108,0.0073236
-0.160525,0.0068475
-0.126376,0.0065424
-0.0991249999999999,0.0063267
-0.072044,0.006126
-0.0447329999999999,0.0059492999999999
-0.01738,0.005802
0.009806,0.0056565
0.036728,0.0054944
0.063088,0.0053127
0.0886299999999999,0.0051114
0.1131599999999999,0.0048905
0.143332,0.0047268
0.1881340000000001,0.0047304
0.2553499999999998,0.0048963999999999
0.3081629999999999,0.005041
0.33918,0.00514
0.3657119999999998,0.0052507999999999
0.3923019999999999,0.0053754
0.418933,0.0054984
0.44562,0.0056228
0.4722949999999999,0.0057624999999999
0.49898,0.0059164
0.525657,0.0060748
0.5523399999999999,0.0062331999999999
0.579019,0.0064068999999999
0.61895,0.006705
0.6588320000000001,0.007008
0.685268,0.0072299999999999
0.711508,0.0074868999999999
0.7376900000000001,0.007745
0.7637450000000001,0.0080195
0.789584,0.0083219999999999
0.815423,0.008619
0.8411780000000001,0.0089286
0.8667779999999999,0.0092553
0.8922399999999999,0.0095859999999999
0.917545,0.0099304
0.9522520000000002,0.010435
0.992824,0.0110368999999999
1.0177,0.0113996
1.0422049999999998,0.0117909999999999
1.066432,0.0122158
1.09072,0.0126151
1.1143519999999998,0.0130835999999999
1.137685,0.0135588
1.1605,0.0140849999999999
1.1825120000000002,0.014685
1.204692,0.015222
1.2259319999999998,0.0158465999999999
1.246666,0.0164858
1.271075,0.0173875
1.3059079999999998,0.0184635999999999
1.32274,0.0192964
1.340362,0.0199718
1.3565139999999998,0.0207010999999999
1.36888,0.021616
1.3775579999999998,0.0225633999999999
1.384578,0.0235335999999999
1.387558,0.0250078
1.394628,0.0263759999999999
1.400205,0.02799
1.403304,0.0299512
1.398034,0.0332603999999999
1.399444,0.0380364
1.3978270000000002,0.0410294999999999
1.39287,0.0445549999999999
1.382565,0.048956
1.38008,0.0524723999999999
1.366171,0.0577205999999999
1.3519,0.0632184
1.3414050000000002,0.0684119999999999
1.3196880000000002,0.0755931999999999
1.297368,0.0830608
1.2828860000000002,0.0894013999999999
1.2115,0.11468
