x,y
0.0,-1.780949189746084e-05
0.0006039760311296515,0.001887942391801786
0.001620733396779154,0.0036111902013573425
0.0027081395484144055,0.005291137729653681
0.003941538721959875,0.006868801954265673
0.005270487636773212,0.008370642375997037
0.006682869502908484,0.009802765394984427
0.008185993067591556,0.01115846522221517
0.00976843948278212,0.012463476284676953
0.01143675995572255,0.013752224300382924
0.013238488866040824,0.015063284695621721
0.015293224928460667,0.016452712942612253
0.017837054723179098,0.01805183027928486
0.021357582641729014,0.02010150299770413
0.026820268233097255,0.022968280780450975
0.03589189940896439,0.027120383789503266
0.05085391927195615,0.032868416928759886
0.07366341891446615,0.03988013807604341
0.10453891310033699,0.047052615726752046
0.1417419432696024,0.05345024777565017
0.18299717315739644,0.05844582097445501
0.22650242681928165,0.062023066032477904
0.27116860236055135,0.0642389671261799
0.31640077514990705,0.06533259941478582
0.36189832972153924,0.06534567187468825
0.4075081629970529,0.06449878222817246
0.4530975882642343,0.06289310435444152
0.4985869010821792,0.06058482517028904
0.5439277592239691,0.057690257952719516
0.5890419053105647,0.05424646449549805
0.633809019395844,0.05031575703090027
0.6780404039568264,0.04597256037007056
0.7214387729161322,0.04127307401090493
0.763559332617783,0.036336588136670275
0.8037540586529532,0.03126382461464822
0.8411662163022454,0.02623138828224047
0.8747956961284468,0.02146107201453872
0.9036924073109106,0.01714313300893799
0.927268570329281,0.013454942850443888
0.9455325706966867,0.010457879276849899
0.9590828299786126,0.00806637327204972
0.9688808519053307,0.006186643642132144
0.9759519596215617,0.00476681864777576
0.9811576083107272,0.0036845574804805787
0.9851469084290583,0.0028594518192918456
0.9883608296051398,0.002195921356921445
0.9910911747858353,0.001639518796620336
0.9935248371741204,0.0011602107150373677
0.9957763170946666,0.0007276785490096984
0.9979192144311666,0.0003383907252660579
0.999999995937382,6.278488278322475e-10
0.9979052511981975,0.00023926750381897307
0.995738087564497,0.000460088219170781
0.9934548592856044,0.0006751250256389164
0.9909827634167843,0.0008913279827184375
0.9882038302652405,0.0011196087780764694
0.984928800122474,0.0013712917780917713
0.9808606610308661,0.0016627358608891948
0.9755476861730387,0.002015708052362589
0.9683363536547606,0.002449796815904551
0.9583554407116144,0.002985608464306938
0.9445833738133071,0.0036287228017408573
0.9260516916528733,0.004375580772338738
0.9021514872070369,0.005182801484034642
0.8728815214594472,0.005984353002519303
0.8388484334368527,0.006698988157709931
0.8010200932530018,0.007251852410874462
0.7604179543315265,0.007556118767479788
0.7179150224400397,0.007618494438396079
0.6741663854710697,0.007417360145894158
0.6296259705719915,0.006939533952707145
0.5845927274084048,0.0061965963106604995
0.53925873543125,0.00514735049569837
0.49374584328966964,0.0037501876456496894
0.4481271023500815,0.002080692711140813
0.40244569075325787,0.00021988981608901735
0.3567708302361496,-0.0017953188653431781
0.3112278258408521,-0.003894051213859173
0.26596221370790407,-0.00598894157949811
0.22128679194471373,-0.00797941569517099
0.17784726496161177,-0.009736584274011594
0.13687889999326253,-0.011079281671310042
0.100412694838208,-0.011801188925582063
0.07090847030594727,-0.011836238502581217
0.049844009340838144,-0.011287777250963365
0.03644833000912751,-0.01054595970916818
0.028399775845746045,-0.009843960013290484
0.02342599584539131,-0.009279188891798245
0.020032992019619868,-0.008794947502301718
0.017403844328730943,-0.008363197537590104
0.015134611564425865,-0.007951490428975794
0.013036439313835642,-0.0075275547313153925
0.011024333484483962,-0.007065914442460698
0.009060723349859011,-0.006553117887603011
0.007131444921269657,-0.0059770293609770955
0.0052193002147143475,-0.005369937517158972
0.0033396931454481365,-0.004675858474039319
0.0016469072475879432,-0.0036053033068995325
0.0005321617673602889,-0.0019456785657758387
0.0,-1.780949189746084e-05
